CST XY Data Exchange Format V2

Title    = R over Q (Mode 1)
Xlabel   = xpos
Ylabel   =

Curvelabel  = R over Q (Mode 1)
Filename    = ^R over Q (Mode 1).sig
Npoints     = 1001
Type        = 8
Subtype     = 7
Result type = real:none
View type   = Cartesian
Plot type   = Real

-8	107.8572954754
-7.99	106.91120787563
-7.98	106.10900957667
-7.97	105.364176133
-7.96	104.63235812312
-7.95	103.91496993619
-7.94	103.2154408974
-7.93	102.53349365822
-7.92	101.86871919429
-7.91	101.22060614383
-7.9	100.58983497507
-7.89	100.02915809925
-7.88	99.521323773898
-7.87	99.017079556089
-7.86	98.517223419959
-7.85	98.021506035265
-7.84	97.56326317174
-7.83	97.135928493907
-7.82	96.725510168527
-7.81	96.317449367764
-7.8	95.910509776251
-7.79	95.504089751519
-7.78	95.09778425597
-7.77	94.691602473741
-7.76	94.285518492011
-7.75	93.893182668083
-7.74	93.560546027172
-7.73	93.234301393672
-7.72	92.914126790036
-7.71	92.60002421932
-7.7	92.29169672328
-7.69	91.988529197013
-7.68	91.691406474971
-7.67	91.40033614823
-7.66	91.115287312881
-7.65	90.836242508665
-7.64	90.563137475075
-7.63	90.292438304614
-7.62	90.021797365339
-7.61	89.758444167723
-7.6	89.503764247232
-7.59	89.256216705698
-7.58	89.015805339775
-7.57	88.783653265936
-7.56	88.557860128683
-7.55	88.320283934325
-7.54	88.038812148793
-7.53	87.759933735075
-7.52	87.48753160744
-7.51	87.220671146539
-7.5	86.959425704798
-7.49	86.697798662327
-7.48	86.435409486018
-7.47	86.178455257947
-7.46	85.993890022723
-7.45	85.838185249828
-7.44	85.688327737353
-7.43	85.541753478647
-7.42	85.398473148056
-7.41	85.258451680334
-7.4	85.124374067599
-7.39	84.995700054745
-7.38	84.874074960645
-7.37	84.759970120628
-7.36	84.649748655703
-7.35	84.543390680756
-7.34	84.440708589435
-7.33	84.317597312018
-7.32	84.164248667009
-7.31	84.011455444279
-7.3	83.853790704194
-7.29	83.706073535404
-7.28	83.559364735626
-7.27	83.413582118836
-7.26	83.268853607282
-7.25	83.125389152756
-7.24	82.983257995375
-7.23	82.842049238037
-7.22	82.700034796516
-7.21	82.547795199327
-7.2	82.402083982629
-7.19	82.259242894842
-7.18	82.117269851588
-7.17	81.980563289951
-7.16	81.850271210234
-7.15	81.727548590182
-7.14	81.609948177673
-7.13	81.500508298217
-7.12	81.392189759299
-7.11	81.29298685279
-7.1	81.203272859748
-7.09	81.114604895559
-7.08	81.026195144552
-7.07	80.937972867412
-7.06	80.849946598113
-7.05	80.76212177416
-7.04	80.674466171847
-7.03	80.583717278728
-7.02	80.489806886477
-7.01	80.405637794224
-7	80.326382819892
-6.99	80.247344809462
-6.98	80.147843449122
-6.97	80.040275623204
-6.96	79.93147478923
-6.95	79.856772108022
-6.94	79.786059028459
-6.93	79.712861788495
-6.92	79.640761716155
-6.91	79.563362140999
-6.9	79.484183468173
-6.89	79.402197944692
-6.88	79.320306144234
-6.87	79.239535307458
-6.86	79.157662020827
-6.85	79.074587980273
-6.84	79.001062199632
-6.83	78.926244300729
-6.82	78.85012011184
-6.81	78.778379662609
-6.8	78.720524192629
-6.79	78.663167395412
-6.78	78.606337141694
-6.77	78.550012279608
-6.76	78.494187026218
-6.75	78.438853456654
-6.74	78.384053401852
-6.73	78.329494807538
-6.72	78.269302984102
-6.71	78.209374120343
-6.7	78.148918622034
-6.69	78.088544065519
-6.68	78.02854578136
-6.67	77.968915704763
-6.66	77.909687375964
-6.65	77.846919151011
-6.64	77.769457451275
-6.63	77.692590595448
-6.62	77.616521616467
-6.61	77.541760498148
-6.6	77.467337976827
-6.59	77.363100369103
-6.58	77.254975776648
-6.57	77.145147967277
-6.56	77.047897702155
-6.55	76.958133300276
-6.54	76.868308577303
-6.53	76.786409876392
-6.52	76.705354213707
-6.51	76.624966576234
-6.5	76.539837009984
-6.49	76.4490143426
-6.48	76.357214698688
-6.47	76.263946812334
-6.46	76.172971837367
-6.45	76.088811829429
-6.44	76.004887347602
-6.43	75.921043922978
-6.42	75.83729154499
-6.41	75.753611974718
-6.4	75.670012379553
-6.39	75.586473064125
-6.38	75.503550176619
-6.37	75.42099841718
-6.36	75.338113470472
-6.35	75.250332754049
-6.34	75.180911034319
-6.33	75.114456321434
-6.32	75.048036377562
-6.31	74.981636628771
-6.3	74.915897156587
-6.29	74.845554092997
-6.28	74.768857904647
-6.27	74.692135044184
-6.26	74.615386521988
-6.25	74.538619828318
-6.24	74.461825033997
-6.23	74.385013868431
-6.22	74.3080878604
-6.21	74.231080748173
-6.2	74.154046505209
-6.19	74.076959480623
-6.18	73.999866450992
-6.17	73.922731095847
-6.16	73.845589442182
-6.15	73.773589401881
-6.14	73.70214223876
-6.13	73.630536556928
-6.12	73.558746003769
-6.11	73.479542283453
-6.1	73.384565662924
-6.09	73.283185586436
-6.08	73.163861106127
-6.07	73.045380146354
-6.06	72.929130750301
-6.05	72.815566362028
-6.04	72.703960731597
-6.03	72.593716525569
-6.02	72.484815495516
-6.01	72.377660317168
-6	72.276920150288
-5.99	72.177161104476
-5.98	72.077459412814
-5.97	71.979642419391
-5.96	71.88489179144
-5.95	71.79395804302
-5.94	71.705853870808
-5.93	71.629750150226
-5.92	71.555056042745
-5.91	71.477523422375
-5.9	71.402200618881
-5.89	71.326921862204
-5.88	71.247027580119
-5.87	71.155097922529
-5.86	71.063669927358
-5.85	70.97768368381
-5.84	70.894907858342
-5.83	70.8127200439
-5.82	70.734248408783
-5.81	70.655160560373
-5.8	70.572554765803
