CST XY Data Exchange Format V2

Title    = R over Q (Mode 1)
Xlabel   = xpos
Ylabel   =

Curvelabel  = R over Q (Mode 1)
Filename    = ^R over Q (Mode 1).sig
Npoints     = 1001
Type        = 8
Subtype     = 7
Result type = real:none
View type   = Cartesian
Plot type   = Real

-5	139.81098415393
-4.99	139.88366828557
-4.98	139.9562029997
-4.97	140.03034795225
-4.96	140.10594441782
-4.95	140.18038256823
-4.94	140.25448538749
-4.93	140.32832628131
-4.92	140.40135000791
-4.91	140.47314112311
-4.9	140.54415824201
-4.89	140.61388715419
-4.88	140.68393770701
-4.87	140.75626002046
-4.86	140.82706557018
-4.85	140.89841787018
-4.84	140.96947676716
-4.83	141.0397397925
-4.82	141.1113318187
-4.81	141.18299956438
-4.8	141.25367943693
-4.79	141.32490640619
-4.78	141.39903656152
-4.77	141.47167467568
-4.76	141.54331380153
-4.75	141.61549157311
-4.74	141.6899385389
-4.73	141.76474236371
-4.72	141.83911711613
-4.71	141.91236478069
-4.7	141.98774123239
-4.69	142.06405754974
-4.68	142.14024096408
-4.67	142.21758185273
-4.66	142.29675963615
-4.65	142.37656182827
-4.64	142.45741142719
-4.63	142.53943744422
-4.62	142.62322838008
-4.61	142.70712099017
-4.6	142.79044941772
-4.59	142.87363705319
-4.58	142.95742786851
-4.57	143.04183006427
-4.56	143.12711126429
-4.55	143.21238297546
-4.54	143.29612720076
-4.53	143.37957230821
-4.52	143.46525633518
-4.51	143.55462885065
-4.5	143.64274145554
-4.49	143.73098239605
-4.48	143.81704300609
-4.47	143.90298224766
-4.46	143.98963816931
-4.45	144.07622595924
-4.44	144.16296195837
-4.43	144.25021313519
-4.42	144.33626714457
-4.41	144.42234356495
-4.4	144.50839476883
-4.39	144.59314053875
-4.38	144.67645555985
-4.37	144.76005014982
-4.36	144.84371825872
-4.35	144.92796973886
-4.34	145.01333683779
-4.33	145.09864327373
-4.32	145.18372215837
-4.31	145.26985297916
-4.3	145.35551602937
-4.29	145.44096606221
-4.28	145.52651782315
-4.27	145.61124997434
-4.26	145.69476127092
-4.25	145.77795441528
-4.24	145.86045060711
-4.23	145.941637132
-4.22	146.02294636266
-4.21	146.10296256531
-4.2	146.18183689079
-4.19	146.25970195904
-4.18	146.33764916682
-4.17	146.41563722251
-4.16	146.49242001565
-4.15	146.56674099758
